contig,feature,start,end,strand,gene_id,biotype
contig015,gene,92901,93282,+,JX73_03245,protein_coding
contig015,transcript,92901,93282,+,JX73_03245,protein_coding
contig015,exon,92901,93282,+,JX73_03245,protein_coding
contig015,CDS,92901,93282,+,JX73_03245,protein_coding
contig015,start_codon,92901,92903,+,JX73_03245,protein_coding
contig014,gene,576,1280,+,JX73_02585,protein_coding
contig014,transcript,576,1280,+,JX73_02585,protein_coding
contig014,exon,576,1280,+,JX73_02585,protein_coding
contig014,CDS,576,1277,+,JX73_02585,protein_coding
contig014,start_codon,576,578,+,JX73_02585,protein_coding
contig014,stop_codon,1278,1280,+,JX73_02585,protein_coding
contig014,gene,1433,1987,+,JX73_02590,protein_coding
contig014,transcript,1433,1987,+,JX73_02590,protein_coding
contig014,exon,1433,1987,+,JX73_02590,protein_coding
contig014,CDS,1433,1984,+,JX73_02590,protein_coding
contig014,start_codon,1433,1435,+,JX73_02590,protein_coding
contig014,stop_codon,1985,1987,+,JX73_02590,protein_coding
contig014,gene,2047,3660,-,JX73_02595,protein_coding
contig014,transcript,2047,3660,-,JX73_02595,protein_coding
contig014,exon,2047,3660,-,JX73_02595,protein_coding
contig014,CDS,2050,3660,-,JX73_02595,protein_coding
contig014,start_codon,3658,3660,-,JX73_02595,protein_coding
contig014,stop_codon,2047,2049,-,JX73_02595,protein_coding
contig014,gene,3718,3915,-,JX73_02600,protein_coding
contig014,transcript,3718,3915,-,JX73_02600,protein_coding
contig014,exon,3718,3915,-,JX73_02600,protein_coding
contig014,CDS,3721,3915,-,JX73_02600,protein_coding
contig014,start_codon,3913,3915,-,JX73_02600,protein_coding
contig014,stop_codon,3718,3720,-,JX73_02600,protein_coding
contig014,gene,3973,6399,+,JX73_02605,protein_coding
contig014,transcript,3973,6399,+,JX73_02605,protein_coding
contig014,exon,3973,6399,+,JX73_02605,protein_coding
contig014,CDS,3973,6396,+,JX73_02605,protein_coding
contig014,start_codon,3973,3975,+,JX73_02605,protein_coding
contig014,stop_codon,6397,6399,+,JX73_02605,protein_coding
contig014,gene,6429,8729,+,JX73_02610,protein_coding
contig014,transcript,6429,8729,+,JX73_02610,protein_coding
contig014,exon,6429,8729,+,JX73_02610,protein_coding
contig014,CDS,6429,8726,+,JX73_02610,protein_coding
contig014,start_codon,6429,6431,+,JX73_02610,protein_coding
contig014,stop_codon,8727,8729,+,JX73_02610,protein_coding
contig014,gene,8745,10226,+,JX73_02615,protein_coding
contig014,transcript,8745,10226,+,JX73_02615,protein_coding
contig014,exon,8745,10226,+,JX73_02615,protein_coding
contig014,CDS,8745,10223,+,JX73_02615,protein_coding
contig014,start_codon,8745,8747,+,JX73_02615,protein_coding
contig014,stop_codon,10224,10226,+,JX73_02615,protein_coding
contig014,gene,10207,10710,+,JX73_02620,protein_coding
contig014,transcript,10207,10710,+,JX73_02620,protein_coding
contig014,exon,10207,10710,+,JX73_02620,protein_coding
contig014,CDS,10207,10707,+,JX73_02620,protein_coding
contig014,start_codon,10207,10209,+,JX73_02620,protein_coding
contig014,stop_codon,10708,10710,+,JX73_02620,protein_coding
contig014,gene,10712,11608,+,JX73_02625,protein_coding
contig014,transcript,10712,11608,+,JX73_02625,protein_coding
contig014,exon,10712,11608,+,JX73_02625,protein_coding
contig014,CDS,10712,11605,+,JX73_02625,protein_coding
contig014,start_codon,10712,10714,+,JX73_02625,protein_coding
contig014,stop_codon,11606,11608,+,JX73_02625,protein_coding
contig014,gene,11601,12068,+,JX73_02630,protein_coding
contig014,transcript,11601,12068,+,JX73_02630,protein_coding
contig014,exon,11601,12068,+,JX73_02630,protein_coding
contig014,CDS,11601,12065,+,JX73_02630,protein_coding
contig014,start_codon,11601,11603,+,JX73_02630,protein_coding
contig014,stop_codon,12066,12068,+,JX73_02630,protein_coding
contig014,gene,12061,14115,+,JX73_02635,protein_coding
contig014,transcript,12061,14115,+,JX73_02635,protein_coding
contig014,exon,12061,14115,+,JX73_02635,protein_coding
contig014,CDS,12061,14112,+,JX73_02635,protein_coding
contig014,start_codon,12061,12063,+,JX73_02635,protein_coding
contig014,stop_codon,14113,14115,+,JX73_02635,protein_coding
contig014,gene,14131,15669,+,JX73_02640,protein_coding
contig014,transcript,14131,15669,+,JX73_02640,protein_coding
contig014,exon,14131,15669,+,JX73_02640,protein_coding
contig014,CDS,14131,15666,+,JX73_02640,protein_coding
contig014,start_codon,14131,14133,+,JX73_02640,protein_coding
contig014,stop_codon,15667,15669,+,JX73_02640,protein_coding
contig014,gene,15669,17033,+,JX73_02645,protein_coding
contig014,transcript,15669,17033,+,JX73_02645,protein_coding
contig014,exon,15669,17033,+,JX73_02645,protein_coding
contig014,CDS,15669,17030,+,JX73_02645,protein_coding
contig014,start_codon,15669,15671,+,JX73_02645,protein_coding
contig014,stop_codon,17031,17033,+,JX73_02645,protein_coding
contig014,gene,17380,18861,+,JX73_02650,protein_coding
contig014,transcript,17380,18861,+,JX73_02650,protein_coding
contig014,exon,17380,18861,+,JX73_02650,protein_coding
contig014,CDS,17380,18858,+,JX73_02650,protein_coding
contig014,start_codon,17380,17382,+,JX73_02650,protein_coding
contig014,stop_codon,18859,18861,+,JX73_02650,protein_coding
contig014,gene,18830,19342,-,JX73_02655,protein_coding
contig014,transcript,18830,19342,-,JX73_02655,protein_coding
contig014,exon,18830,19342,-,JX73_02655,protein_coding
contig014,CDS,18833,19342,-,JX73_02655,protein_coding
contig014,start_codon,19340,19342,-,JX73_02655,protein_coding
contig014,stop_codon,18830,18832,-,JX73_02655,protein_coding
contig014,gene,20365,21165,-,JX73_02665,protein_coding
contig014,transcript,20365,21165,-,JX73_02665,protein_coding
contig014,exon,20365,21165,-,JX73_02665,protein_coding
contig014,CDS,20368,21165,-,JX73_02665,protein_coding
contig014,start_codon,21163,21165,-,JX73_02665,protein_coding
contig014,stop_codon,20365,20367,-,JX73_02665,protein_coding
contig014,gene,21201,21614,-,JX73_02670,protein_coding
contig014,transcript,21201,21614,-,JX73_02670,protein_coding
contig014,exon,21201,21614,-,JX73_02670,protein_coding
contig014,CDS,21204,21614,-,JX73_02670,protein_coding
contig014,start_codon,21612,21614,-,JX73_02670,protein_coding
contig014,stop_codon,21201,21203,-,JX73_02670,protein_coding
contig014,gene,22458,25559,+,JX73_02680,protein_coding
contig014,transcript,22458,25559,+,JX73_02680,protein_coding
contig014,exon,22458,25559,+,JX73_02680,protein_coding
contig014,CDS,22458,25556,+,JX73_02680,protein_coding
contig014,start_codon,22458,22460,+,JX73_02680,protein_coding
contig014,stop_codon,25557,25559,+,JX73_02680,protein_coding
contig014,gene,26600,28741,+,JX73_02690,protein_coding
contig014,transcript,26600,28741,+,JX73_02690,protein_coding
contig014,exon,26600,28741,+,JX73_02690,protein_coding
contig014,CDS,26600,28738,+,JX73_02690,protein_coding
contig014,start_codon,26600,26602,+,JX73_02690,protein_coding
contig014,stop_codon,28739,28741,+,JX73_02690,protein_coding
contig014,gene,28729,29754,+,JX73_02695,protein_coding
contig014,transcript,28729,29754,+,JX73_02695,protein_coding
contig014,exon,28729,29754,+,JX73_02695,protein_coding
contig014,CDS,28729,29751,+,JX73_02695,protein_coding
contig014,start_codon,28729,28731,+,JX73_02695,protein_coding
contig014,stop_codon,29752,29754,+,JX73_02695,protein_coding
contig014,gene,29801,30391,-,JX73_02700,protein_coding
contig014,transcript,29801,30391,-,JX73_02700,protein_coding
contig014,exon,29801,30391,-,JX73_02700,protein_coding
contig014,CDS,29804,30391,-,JX73_02700,protein_coding
contig014,start_codon,30389,30391,-,JX73_02700,protein_coding
contig014,stop_codon,29801,29803,-,JX73_02700,protein_coding
contig014,gene,30596,30853,-,JX73_02705,protein_coding
contig014,transcript,30596,30853,-,JX73_02705,protein_coding
contig014,exon,30596,30853,-,JX73_02705,protein_coding
contig014,CDS,30599,30853,-,JX73_02705,protein_coding
contig014,start_codon,30851,30853,-,JX73_02705,protein_coding
contig014,stop_codon,30596,30598,-,JX73_02705,protein_coding
contig014,gene,31291,31365,-,JX73_02710,tRNA
contig014,transcript,31291,31365,-,JX73_02710,tRNA
contig014,exon,31291,31365,-,JX73_02710,tRNA
contig014,gene,31369,31452,-,JX73_02715,tRNA
contig014,transcript,31369,31452,-,JX73_02715,tRNA
contig014,exon,31369,31452,-,JX73_02715,tRNA
contig014,gene,31662,33350,+,JX73_02720,protein_coding
contig014,transcript,31662,33350,+,JX73_02720,protein_coding
contig014,exon,31662,33350,+,JX73_02720,protein_coding
contig014,CDS,31662,33347,+,JX73_02720,protein_coding
contig014,start_codon,31662,31664,+,JX73_02720,protein_coding
contig014,stop_codon,33348,33350,+,JX73_02720,protein_coding
contig014,gene,33469,34839,-,JX73_02725,protein_coding
contig014,transcript,33469,34839,-,JX73_02725,protein_coding
contig014,exon,33469,34839,-,JX73_02725,protein_coding
contig014,CDS,33472,34839,-,JX73_02725,protein_coding
contig014,start_codon,34837,34839,-,JX73_02725,protein_coding
contig014,stop_codon,33469,33471,-,JX73_02725,protein_coding
contig014,gene,34854,36107,-,JX73_02730,protein_coding
contig014,transcript,34854,36107,-,JX73_02730,protein_coding
contig014,exon,34854,36107,-,JX73_02730,protein_coding
contig014,CDS,34857,36107,-,JX73_02730,protein_coding
contig014,start_codon,36105,36107,-,JX73_02730,protein_coding
contig014,stop_codon,34854,34856,-,JX73_02730,protein_coding
contig014,gene,36316,37542,-,JX73_02735,protein_coding
contig014,transcript,36316,37542,-,JX73_02735,protein_coding
contig014,exon,36316,37542,-,JX73_02735,protein_coding
contig014,CDS,36319,37542,-,JX73_02735,protein_coding
contig014,start_codon,37540,37542,-,JX73_02735,protein_coding
contig014,stop_codon,36316,36318,-,JX73_02735,protein_coding
contig014,gene,37819,40236,+,JX73_02740,protein_coding
contig014,transcript,37819,40236,+,JX73_02740,protein_coding
contig014,exon,37819,40236,+,JX73_02740,protein_coding
contig014,CDS,37819,40233,+,JX73_02740,protein_coding
contig014,start_codon,37819,37821,+,JX73_02740,protein_coding
contig014,stop_codon,40234,40236,+,JX73_02740,protein_coding
contig014,gene,40258,42924,+,JX73_02745,protein_coding
contig014,transcript,40258,42924,+,JX73_02745,protein_coding
contig014,exon,40258,42924,+,JX73_02745,protein_coding
contig014,CDS,40258,42921,+,JX73_02745,protein_coding
contig014,start_codon,40258,40260,+,JX73_02745,protein_coding
contig014,stop_codon,42922,42924,+,JX73_02745,protein_coding
contig014,gene,42914,43540,+,JX73_02750,protein_coding
contig014,transcript,42914,43540,+,JX73_02750,protein_coding
contig014,exon,42914,43540,+,JX73_02750,protein_coding
contig014,CDS,42914,43537,+,JX73_02750,protein_coding
contig014,start_codon,42914,42916,+,JX73_02750,protein_coding
contig014,stop_codon,43538,43540,+,JX73_02750,protein_coding
contig014,gene,44082,44333,+,JX73_02755,protein_coding
contig014,transcript,44082,44333,+,JX73_02755,protein_coding
contig014,exon,44082,44333,+,JX73_02755,protein_coding
contig014,CDS,44082,44330,+,JX73_02755,protein_coding
contig014,start_codon,44082,44084,+,JX73_02755,protein_coding
contig014,stop_codon,44331,44333,+,JX73_02755,protein_coding
contig014,gene,44375,44590,-,JX73_02760,protein_coding
contig014,transcript,44375,44590,-,JX73_02760,protein_coding
contig014,exon,44375,44590,-,JX73_02760,protein_coding
contig014,CDS,44378,44590,-,JX73_02760,protein_coding
contig014,start_codon,44588,44590,-,JX73_02760,protein_coding
contig014,stop_codon,44375,44377,-,JX73_02760,protein_coding
contig014,gene,44667,47057,-,JX73_02765,protein_coding
contig014,transcript,44667,47057,-,JX73_02765,protein_coding
contig014,exon,44667,47057,-,JX73_02765,protein_coding
contig014,CDS,44670,47057,-,JX73_02765,protein_coding
contig014,start_codon,47055,47057,-,JX73_02765,protein_coding
contig014,stop_codon,44667,44669,-,JX73_02765,protein_coding
contig014,gene,47256,48056,+,JX73_02770,protein_coding
contig014,transcript,47256,48056,+,JX73_02770,protein_coding
contig014,exon,47256,48056,+,JX73_02770,protein_coding
contig014,CDS,47256,48053,+,JX73_02770,protein_coding
contig014,start_codon,47256,47258,+,JX73_02770,protein_coding
contig014,stop_codon,48054,48056,+,JX73_02770,protein_coding
contig014,gene,49487,49699,-,JX73_02780,protein_coding
contig014,transcript,49487,49699,-,JX73_02780,protein_coding
contig014,exon,49487,49699,-,JX73_02780,protein_coding
contig014,CDS,49490,49699,-,JX73_02780,protein_coding
contig014,start_codon,49697,49699,-,JX73_02780,protein_coding
contig014,stop_codon,49487,49489,-,JX73_02780,protein_coding
contig014,gene,49750,50055,+,JX73_02785,protein_coding
contig014,transcript,49750,50055,+,JX73_02785,protein_coding
contig014,exon,49750,50055,+,JX73_02785,protein_coding
contig014,CDS,49750,50052,+,JX73_02785,protein_coding
contig014,start_codon,49750,49752,+,JX73_02785,protein_coding
contig014,stop_codon,50053,50055,+,JX73_02785,protein_coding
contig014,gene,50128,50934,+,JX73_02790,protein_coding
contig014,transcript,50128,50934,+,JX73_02790,protein_coding
contig014,exon,50128,50934,+,JX73_02790,protein_coding
contig014,CDS,50128,50931,+,JX73_02790,protein_coding
contig014,start_codon,50128,50130,+,JX73_02790,protein_coding
contig014,stop_codon,50932,50934,+,JX73_02790,protein_coding
contig014,gene,50934,51902,+,JX73_02795,protein_coding
contig014,transcript,50934,51902,+,JX73_02795,protein_coding
contig014,exon,50934,51902,+,JX73_02795,protein_coding
contig014,CDS,50934,51899,+,JX73_02795,protein_coding
contig014,start_codon,50934,50936,+,JX73_02795,protein_coding
contig014,stop_codon,51900,51902,+,JX73_02795,protein_coding
contig014,gene,51902,52333,+,JX73_02800,protein_coding
contig014,transcript,51902,52333,+,JX73_02800,protein_coding
contig014,exon,51902,52333,+,JX73_02800,protein_coding
contig014,CDS,51902,52330,+,JX73_02800,protein_coding
contig014,start_codon,51902,51904,+,JX73_02800,protein_coding
contig014,stop_codon,52331,52333,+,JX73_02800,protein_coding
contig014,gene,52428,53273,+,JX73_02805,protein_coding
contig014,transcript,52428,53273,+,JX73_02805,protein_coding
contig014,exon,52428,53273,+,JX73_02805,protein_coding
contig014,CDS,52428,53270,+,JX73_02805,protein_coding
contig014,start_codon,52428,52430,+,JX73_02805,protein_coding
contig014,stop_codon,53271,53273,+,JX73_02805,protein_coding
contig014,gene,53273,53548,+,JX73_02810,protein_coding
contig014,transcript,53273,53548,+,JX73_02810,protein_coding
contig014,exon,53273,53548,+,JX73_02810,protein_coding
contig014,CDS,53273,53545,+,JX73_02810,protein_coding
contig014,start_codon,53273,53275,+,JX73_02810,protein_coding
contig014,stop_codon,53546,53548,+,JX73_02810,protein_coding
contig014,gene,53552,53941,+,JX73_02815,protein_coding
contig014,transcript,53552,53941,+,JX73_02815,protein_coding
contig014,exon,53552,53941,+,JX73_02815,protein_coding
contig014,CDS,53552,53938,+,JX73_02815,protein_coding
contig014,start_codon,53552,53554,+,JX73_02815,protein_coding
contig014,stop_codon,53939,53941,+,JX73_02815,protein_coding
contig014,gene,53941,54672,+,JX73_02820,protein_coding
contig014,transcript,53941,54672,+,JX73_02820,protein_coding
contig014,exon,53941,54672,+,JX73_02820,protein_coding
contig014,CDS,53941,54669,+,JX73_02820,protein_coding
contig014,start_codon,53941,53943,+,JX73_02820,protein_coding
contig014,stop_codon,54670,54672,+,JX73_02820,protein_coding
contig014,gene,54650,55099,+,JX73_02825,protein_coding
contig014,transcript,54650,55099,+,JX73_02825,protein_coding
contig014,exon,54650,55099,+,JX73_02825,protein_coding
contig014,CDS,54650,55096,+,JX73_02825,protein_coding
contig014,start_codon,54650,54652,+,JX73_02825,protein_coding
contig014,stop_codon,55097,55099,+,JX73_02825,protein_coding
contig014,gene,55105,55305,+,JX73_02830,protein_coding
contig014,transcript,55105,55305,+,JX73_02830,protein_coding
contig014,exon,55105,55305,+,JX73_02830,protein_coding
contig014,CDS,55105,55302,+,JX73_02830,protein_coding
contig014,start_codon,55105,55107,+,JX73_02830,protein_coding
contig014,stop_codon,55303,55305,+,JX73_02830,protein_coding
contig014,gene,55305,55589,+,JX73_02835,protein_coding
contig014,transcript,55305,55589,+,JX73_02835,protein_coding
contig014,exon,55305,55589,+,JX73_02835,protein_coding
contig014,CDS,55305,55586,+,JX73_02835,protein_coding
contig014,start_codon,55305,55307,+,JX73_02835,protein_coding
contig014,stop_codon,55587,55589,+,JX73_02835,protein_coding
contig014,gene,55582,55950,+,JX73_02840,protein_coding
contig014,transcript,55582,55950,+,JX73_02840,protein_coding
contig014,exon,55582,55950,+,JX73_02840,protein_coding
contig014,CDS,55582,55947,+,JX73_02840,protein_coding
contig014,start_codon,55582,55584,+,JX73_02840,protein_coding
contig014,stop_codon,55948,55950,+,JX73_02840,protein_coding
contig014,gene,55952,56287,+,JX73_02845,protein_coding
contig014,transcript,55952,56287,+,JX73_02845,protein_coding
contig014,exon,55952,56287,+,JX73_02845,protein_coding
contig014,CDS,55952,56284,+,JX73_02845,protein_coding
contig014,start_codon,55952,55954,+,JX73_02845,protein_coding
contig014,stop_codon,56285,56287,+,JX73_02845,protein_coding
contig014,gene,56320,56865,+,JX73_02850,protein_coding
contig014,transcript,56320,56865,+,JX73_02850,protein_coding
contig014,exon,56320,56865,+,JX73_02850,protein_coding
contig014,CDS,56320,56862,+,JX73_02850,protein_coding
contig014,start_codon,56320,56322,+,JX73_02850,protein_coding
contig014,stop_codon,56863,56865,+,JX73_02850,protein_coding
contig014,gene,56874,57059,+,JX73_02855,protein_coding
contig014,transcript,56874,57059,+,JX73_02855,protein_coding
contig014,exon,56874,57059,+,JX73_02855,protein_coding
contig014,CDS,56874,57056,+,JX73_02855,protein_coding
contig014,start_codon,56874,56876,+,JX73_02855,protein_coding
contig014,stop_codon,57057,57059,+,JX73_02855,protein_coding
contig014,gene,57062,57475,+,JX73_02860,protein_coding
contig014,transcript,57062,57475,+,JX73_02860,protein_coding
contig014,exon,57062,57475,+,JX73_02860,protein_coding
contig014,CDS,57062,57472,+,JX73_02860,protein_coding
contig014,start_codon,57062,57064,+,JX73_02860,protein_coding
contig014,stop_codon,57473,57475,+,JX73_02860,protein_coding
contig014,gene,57497,58036,+,JX73_02865,protein_coding
contig014,transcript,57497,58036,+,JX73_02865,protein_coding
contig014,exon,57497,58036,+,JX73_02865,protein_coding
contig014,CDS,57497,58033,+,JX73_02865,protein_coding
contig014,start_codon,57497,57499,+,JX73_02865,protein_coding
contig014,stop_codon,58034,58036,+,JX73_02865,protein_coding
contig014,gene,58058,58405,+,JX73_02870,protein_coding
contig014,transcript,58058,58405,+,JX73_02870,protein_coding
contig014,exon,58058,58405,+,JX73_02870,protein_coding
contig014,CDS,58058,58402,+,JX73_02870,protein_coding
contig014,start_codon,58058,58060,+,JX73_02870,protein_coding
contig014,stop_codon,58403,58405,+,JX73_02870,protein_coding
contig014,gene,58405,59073,+,JX73_02875,protein_coding
contig014,transcript,58405,59073,+,JX73_02875,protein_coding
contig014,exon,58405,59073,+,JX73_02875,protein_coding
contig014,CDS,58405,59070,+,JX73_02875,protein_coding
contig014,start_codon,58405,58407,+,JX73_02875,protein_coding
contig014,stop_codon,59071,59073,+,JX73_02875,protein_coding
contig014,gene,59083,59517,+,JX73_02880,protein_coding
contig014,transcript,59083,59517,+,JX73_02880,protein_coding
contig014,exon,59083,59517,+,JX73_02880,protein_coding
contig014,CDS,59083,59514,+,JX73_02880,protein_coding
contig014,start_codon,59083,59085,+,JX73_02880,protein_coding
contig014,stop_codon,59515,59517,+,JX73_02880,protein_coding
contig014,gene,59517,60986,+,JX73_02885,protein_coding
contig014,transcript,59517,60986,+,JX73_02885,protein_coding
contig014,exon,59517,60986,+,JX73_02885,protein_coding
contig014,CDS,59517,60983,+,JX73_02885,protein_coding
contig014,start_codon,59517,59519,+,JX73_02885,protein_coding
contig014,stop_codon,60984,60986,+,JX73_02885,protein_coding
contig014,gene,60980,61675,+,JX73_02890,protein_coding
contig014,transcript,60980,61675,+,JX73_02890,protein_coding
contig014,exon,60980,61675,+,JX73_02890,protein_coding
contig014,CDS,60980,61672,+,JX73_02890,protein_coding
contig014,start_codon,60980,60982,+,JX73_02890,protein_coding
contig014,stop_codon,61673,61675,+,JX73_02890,protein_coding
contig014,gene,61666,62418,+,JX73_02895,protein_coding
contig014,transcript,61666,62418,+,JX73_02895,protein_coding
contig014,exon,61666,62418,+,JX73_02895,protein_coding
contig014,CDS,61666,62415,+,JX73_02895,protein_coding
contig014,start_codon,61666,61668,+,JX73_02895,protein_coding
contig014,stop_codon,62416,62418,+,JX73_02895,protein_coding
contig014,gene,62418,62633,+,JX73_02900,protein_coding
contig014,transcript,62418,62633,+,JX73_02900,protein_coding
contig014,exon,62418,62633,+,JX73_02900,protein_coding
contig014,CDS,62418,62630,+,JX73_02900,protein_coding
contig014,start_codon,62418,62420,+,JX73_02900,protein_coding
contig014,stop_codon,62631,62633,+,JX73_02900,protein_coding
contig014,gene,62645,62758,+,JX73_02905,protein_coding
contig014,transcript,62645,62758,+,JX73_02905,protein_coding
contig014,exon,62645,62758,+,JX73_02905,protein_coding
contig014,CDS,62645,62755,+,JX73_02905,protein_coding
contig014,start_codon,62645,62647,+,JX73_02905,protein_coding
contig014,stop_codon,62756,62758,+,JX73_02905,protein_coding
contig014,gene,62762,63130,+,JX73_02910,protein_coding
contig014,transcript,62762,63130,+,JX73_02910,protein_coding
contig014,exon,62762,63130,+,JX73_02910,protein_coding
contig014,CDS,62762,63127,+,JX73_02910,protein_coding
contig014,start_codon,62762,62764,+,JX73_02910,protein_coding
contig014,stop_codon,63128,63130,+,JX73_02910,protein_coding
contig014,gene,63133,63507,+,JX73_02915,protein_coding
contig014,transcript,63133,63507,+,JX73_02915,protein_coding
contig014,exon,63133,63507,+,JX73_02915,protein_coding
contig014,CDS,63133,63504,+,JX73_02915,protein_coding
contig014,start_codon,63133,63135,+,JX73_02915,protein_coding
contig014,stop_codon,63505,63507,+,JX73_02915,protein_coding
contig014,gene,63537,64571,+,JX73_02920,protein_coding
contig014,transcript,63537,64571,+,JX73_02920,protein_coding
contig014,exon,63537,64571,+,JX73_02920,protein_coding
contig014,CDS,63537,64568,+,JX73_02920,protein_coding
contig014,start_codon,63537,63539,+,JX73_02920,protein_coding
contig014,stop_codon,64569,64571,+,JX73_02920,protein_coding
contig014,gene,64574,64939,+,JX73_02925,protein_coding
contig014,transcript,64574,64939,+,JX73_02925,protein_coding
contig014,exon,64574,64939,+,JX73_02925,protein_coding
contig014,CDS,64574,64936,+,JX73_02925,protein_coding
contig014,start_codon,64574,64576,+,JX73_02925,protein_coding
contig014,stop_codon,64937,64939,+,JX73_02925,protein_coding
contig014,gene,64964,65161,+,JX73_02930,protein_coding
contig014,transcript,64964,65161,+,JX73_02930,protein_coding
contig014,exon,64964,65161,+,JX73_02930,protein_coding
contig014,CDS,64964,65158,+,JX73_02930,protein_coding
contig014,start_codon,64964,64966,+,JX73_02930,protein_coding
contig014,stop_codon,65159,65161,+,JX73_02930,protein_coding
contig014,gene,65487,65591,+,JX73_02935,rRNA
contig014,transcript,65487,65591,+,JX73_02935,rRNA
contig014,exon,65487,65591,+,JX73_02935,rRNA
contig007,gene,180,1265,+,JX73_00145,protein_coding
contig007,transcript,180,1265,+,JX73_00145,protein_coding
contig007,exon,180,1265,+,JX73_00145,protein_coding
contig007,CDS,180,1262,+,JX73_00145,protein_coding
contig007,start_codon,180,182,+,JX73_00145,protein_coding
contig007,stop_codon,1263,1265,+,JX73_00145,protein_coding
contig007,gene,1428,1826,+,JX73_00150,protein_coding
contig007,transcript,1428,1826,+,JX73_00150,protein_coding
contig007,exon,1428,1826,+,JX73_00150,protein_coding
contig007,CDS,1428,1823,+,JX73_00150,protein_coding
contig007,start_codon,1428,1430,+,JX73_00150,protein_coding
contig007,stop_codon,1824,1826,+,JX73_00150,protein_coding
contig007,gene,1826,2380,+,JX73_00155,protein_coding
contig007,transcript,1826,2380,+,JX73_00155,protein_coding
contig007,exon,1826,2380,+,JX73_00155,protein_coding
contig007,CDS,1826,2377,+,JX73_00155,protein_coding
contig007,start_codon,1826,1828,+,JX73_00155,protein_coding
contig007,stop_codon,2378,2380,+,JX73_00155,protein_coding
contig007,gene,2374,3309,+,JX73_00160,protein_coding
contig007,transcript,2374,3309,+,JX73_00160,protein_coding
contig007,exon,2374,3309,+,JX73_00160,protein_coding
contig007,CDS,2374,3306,+,JX73_00160,protein_coding
contig007,start_codon,2374,2376,+,JX73_00160,protein_coding
contig007,stop_codon,3307,3309,+,JX73_00160,protein_coding
contig007,gene,3309,3860,+,JX73_00165,protein_coding
contig007,transcript,3309,3860,+,JX73_00165,protein_coding
contig007,exon,3309,3860,+,JX73_00165,protein_coding
contig007,CDS,3309,3857,+,JX73_00165,protein_coding
contig007,start_codon,3309,3311,+,JX73_00165,protein_coding
contig007,stop_codon,3858,3860,+,JX73_00165,protein_coding
contig007,gene,3914,5887,+,JX73_00170,protein_coding
contig007,transcript,3914,5887,+,JX73_00170,protein_coding
contig007,exon,3914,5887,+,JX73_00170,protein_coding
contig007,CDS,3914,5884,+,JX73_00170,protein_coding
contig007,start_codon,3914,3916,+,JX73_00170,protein_coding
contig007,stop_codon,5885,5887,+,JX73_00170,protein_coding
contig007,gene,5868,6308,+,JX73_00175,protein_coding
contig007,transcript,5868,6308,+,JX73_00175,protein_coding
contig007,exon,5868,6308,+,JX73_00175,protein_coding
contig007,CDS,5868,6305,+,JX73_00175,protein_coding
contig007,start_codon,5868,5870,+,JX73_00175,protein_coding
contig007,stop_codon,6306,6308,+,JX73_00175,protein_coding
contig007,gene,6334,7731,+,JX73_00180,protein_coding
contig007,transcript,6334,7731,+,JX73_00180,protein_coding
contig007,exon,6334,7731,+,JX73_00180,protein_coding
contig007,CDS,6334,7728,+,JX73_00180,protein_coding
contig007,start_codon,6334,6336,+,JX73_00180,protein_coding
contig007,stop_codon,7729,7731,+,JX73_00180,protein_coding
contig007,gene,7771,9213,+,JX73_00185,protein_coding
contig007,transcript,7771,9213,+,JX73_00185,protein_coding
contig007,exon,7771,9213,+,JX73_00185,protein_coding
contig007,CDS,7771,9210,+,JX73_00185,protein_coding
contig007,start_codon,7771,7773,+,JX73_00185,protein_coding
contig007,stop_codon,9211,9213,+,JX73_00185,protein_coding
contig007,gene,9314,10654,+,JX73_00190,protein_coding
contig007,transcript,9314,10654,+,JX73_00190,protein_coding
contig007,exon,9314,10654,+,JX73_00190,protein_coding
contig007,CDS,9314,10651,+,JX73_00190,protein_coding
contig007,start_codon,9314,9316,+,JX73_00190,protein_coding
contig007,stop_codon,10652,10654,+,JX73_00190,protein_coding
contig007,gene,10715,11182,-,JX73_00195,protein_coding
contig007,transcript,10715,11182,-,JX73_00195,protein_coding
contig007,exon,10715,11182,-,JX73_00195,protein_coding
contig007,CDS,10718,11182,-,JX73_00195,protein_coding
contig007,start_codon,11180,11182,-,JX73_00195,protein_coding
contig007,stop_codon,10715,10717,-,JX73_00195,protein_coding
contig007,gene,11184,11651,-,JX73_00200,protein_coding
contig007,transcript,11184,11651,-,JX73_00200,protein_coding
contig007,exon,11184,11651,-,JX73_00200,protein_coding
contig007,CDS,11187,11651,-,JX73_00200,protein_coding
contig007,start_codon,11649,11651,-,JX73_00200,protein_coding
contig007,stop_codon,11184,11186,-,JX73_00200,protein_coding
contig007,gene,11729,12556,+,JX73_00205,protein_coding
contig007,transcript,11729,12556,+,JX73_00205,protein_coding
contig007,exon,11729,12556,+,JX73_00205,protein_coding
contig007,CDS,11729,12553,+,JX73_00205,protein_coding
contig007,start_codon,11729,11731,+,JX73_00205,protein_coding
contig007,stop_codon,12554,12556,+,JX73_00205,protein_coding
contig007,gene,12557,12802,+,JX73_00210,protein_coding
contig007,transcript,12557,12802,+,JX73_00210,protein_coding
contig007,exon,12557,12802,+,JX73_00210,protein_coding
contig007,CDS,12557,12799,+,JX73_00210,protein_coding
